Latitude,Longitude,RowID,IncidentNumber,ArrestNumber,Age,Sex,Race,ArrestDateTime,ArrestLocation,IncidentOffence,IncidentLocation,Charge_CJIS,ChargeDescription,District,Post,Neighborhood,GeoLocation,Shape,geometry,longitude,latitude,address_test,c_cjisid,c_chargeid,c_cjiscode,c_class,c_describe35,c_describe70,Detail,c_date_begin,c_date_end,c_article,c_section,c_subsec,c_paragraph,c_felony,c_jailable,c_phrqd,c_maxfine,c_timetype,c_timeamt,c_ruleno,c_description,c_notes,c_mod_date,c_new_date,describe_test,Charge
39.2837,-76.6419,356379,24A06847,24012003,29.0,Male,Black,2024-01-23 12:44:00+00:00,300 GILMOR ST,Unknown Offense,300 GILMOR ST,1 1609,HGV,Southwest,823,Mount Clare,"(39.2837,-76.6419)",,POINT (-76.6419 39.2837),-76.6419,39.2837,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.3225,-76.5675,367421,24A04203,24007196,33.0,Male,Black,2024-01-13 20:30:00+00:00,3200 PELHAM AVE,Unknown Offense,3200 PELHAM AVE,1 1609,B&E,Eastern,321,Belair-Edison,"(39.3225,-76.5675)",,POINT (-76.5675 39.3225),-76.5675,39.3225,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.3225,-76.5675,367421,24A04203,24007196,33.0,Male,Black,2024-01-13 20:30:00+00:00,3200 PELHAM AVE,Unknown Offense,3200 PELHAM AVE,1 1609,B&E,Eastern,321,Belair-Edison,"(39.3225,-76.5675)",,POINT (-76.5675 39.3225),-76.5675,39.3225,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.2656,-76.6495,372137,24A02614,24004669,24.0,Male,White,2024-01-09 09:00:00+00:00,2000 GRINNALDS AVE,Unknown Offense,2000 GRINNALDS AVE,1 1609,HGV,Southern,924,Morrell Park,"(39.2656,-76.6495)",,POINT (-76.6495 39.2656),-76.6495,39.2656,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.2656,-76.6495,372137,24A02614,24004669,24.0,Male,White,2024-01-09 09:00:00+00:00,2000 GRINNALDS AVE,Unknown Offense,2000 GRINNALDS AVE,1 1609,HGV,Southern,924,Morrell Park,"(39.2656,-76.6495)",,POINT (-76.6495 39.2656),-76.6495,39.2656,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.2656,-76.6495,372149,24A02614,24004647,24.0,Female,White,2024-01-09 04:30:00+00:00,2000 GRINNALDS AVE,Unknown Offense,2000 GRINNALDS AVE,1 1609,CONSPIRACY,Southern,924,Morrell Park,"(39.2656,-76.6495)",,POINT (-76.6495 39.2656),-76.6495,39.2656,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.2656,-76.6495,372149,24A02614,24004647,24.0,Female,White,2024-01-09 04:30:00+00:00,2000 GRINNALDS AVE,Unknown Offense,2000 GRINNALDS AVE,1 1609,CONSPIRACY,Southern,924,Morrell Park,"(39.2656,-76.6495)",,POINT (-76.6495 39.2656),-76.6495,39.2656,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.2881,-76.6469,373303,24A02579,24004388,24.0,Male,Black,2024-01-08 23:00:00+00:00,1 MONROE ST,Unknown Offense,1 MONROE ST,1 1609,HGV,Southwest,824,Franklin Square,"(39.2881,-76.6469)",,POINT (-76.6469 39.2881),-76.6469,39.2881,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.2881,-76.6469,373303,24A02579,24004388,24.0,Male,Black,2024-01-08 23:00:00+00:00,1 MONROE ST,Unknown Offense,1 MONROE ST,1 1609,HGV,Southwest,824,Franklin Square,"(39.2881,-76.6469)",,POINT (-76.6469 39.2881),-76.6469,39.2881,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.3139,-76.6359,380549,23L08969,24000116,23.0,Male,Black,2024-01-01 18:00:00+00:00,2400 LINDEN AVE,Unknown Offense,2400 LINDEN AVE,1 1609,HGV,Western,718,Reservoir Hill,"(39.3139,-76.6359)",,POINT (-76.6359 39.3139),-76.6359,39.3139,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.3139,-76.6359,380549,23L08969,24000116,23.0,Male,Black,2024-01-01 18:00:00+00:00,2400 LINDEN AVE,Unknown Offense,2400 LINDEN AVE,1 1609,HGV,Western,718,Reservoir Hill,"(39.3139,-76.6359)",,POINT (-76.6359 39.3139),-76.6359,39.3139,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.3335,-76.6576,380569,24A00004,24000009,42.0,Male,Black,2024-01-01 00:04:00+00:00,2400 SPRINGHILL AVE,Unknown Offense,2400 SPRINGHILL AVE,1 1609,HGV,Northern,514,Greenspring,"(39.3335,-76.6576)",,POINT (-76.6576 39.3335),-76.6576,39.3335,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.3335,-76.6576,380569,24A00004,24000009,42.0,Male,Black,2024-01-01 00:04:00+00:00,2400 SPRINGHILL AVE,Unknown Offense,2400 SPRINGHILL AVE,1 1609,HGV,Northern,514,Greenspring,"(39.3335,-76.6576)",,POINT (-76.6576 39.3335),-76.6576,39.3335,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
